stichtag;kreis_id;kreis_name_x;pkw_benzin;pkw_diesel;pkw_gas;pkw_elektrisch;pkw_hybrid;pkw_plugin;pkw_sonstige;pkw_gesamt;jahr;e_auto_quote;kreis_name_y;bev_total;Arbeitnehmerentgelt_insgesamt_Anteil_am_Land_in;Arbeitnehmerentgelt_Land_und_Forstwirtschaft_Fischerei_in_Mio_EUR;Arbeitnehmerentgelt_Produzierendes_Gewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Verarbeitendes_Gewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Baugewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Dienstleistungsbereiche_in_Mio_EUR;Arbeitnehmerentgelt_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_EUR;Arbeitnehmerentgelt_Handel_Verkehr_und_Lagerei_Gastgewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Information_und_Kommunikation_in_Mio_EUR;Arbeitnehmerentgelt_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_Mio_EUR;Arbeitnehmerentgelt_Finanz_Versicherungsdienstleistungen_in_Mio_EUR;Arbeitnehmerentgelt_Grundstuecks_und_Wohnungswesen_in_Mio_EUR;Arbeitnehmerentgelt_Unternehmensdienstleistungen_in_Mio_EUR;Arbeitnehmerentgelt_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_EUR;Arbeitnehmerentgelt_Oeffentliche_Dienstleistungen_Erziehung_Gesundheit_in_Mio_EUR;Arbeitnehmerentgelt_Sonstige_Dienstleistungen_in_Mio_EUR;Bruttoloehne_und_gehaelter_insgesamt_in_Mio_EUR;Bruttoloehne_und_gehaelter_insgesamt_Veraenderung_gegenueber_dem_Vorjahr_in;Bruttoloehne_und_gehaelter_insgesamt_Anteil_am_Land_in;Bruttoloehne_und_gehaelter_Land_und_Forstwirtschaft_Fischerei_in_Mio_EUR;Bruttoloehne_und_gehaelter_Produzierendes_Gewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Verarbeitendes_Gewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Baugewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Dienstleistungsbereiche_in_Mio_EUR;Bruttoloehne_und_gehaelter_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_EUR;Bruttoloehne_und_gehaelter_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_Mio_EUR;Bruttoloehne_und_gehaelter_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_EUR;Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Land_und_Forstwirtschaft_Fischerei_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_ohne_Baugewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Verarbeitendes_Gewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Baugewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Dienstleistungsbereiche_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_1000_Personen;Arbeitnehmerentgelt_je_Arbeitnehmerin_bzw_Arbeitnehmer_insgesamt_in_EUR;Bruttoloehne_und_gehaelter_je_Arbeitnehmerin_bzw_Arbeitnehmer_insgesamt_in_EUR;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Land_und_Forstwirtschaft_Fischerei_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Verarbeitendes_Gewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Baugewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Dienstleistungsbereiche_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_6_4_2_Finanz_Versicherungs_und_Unternehmensdienstleister_Grundstuecks_u_Wohnungswesen_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_Arbeitsstunden;Arbeitnehmerentgelt_je_Arbeitsstunde_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_EUR;Bruttoloehne_und_gehaelter_je_Arbeitsstunde_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_EUR;entgelt_gesamt_mio;lohn_gesamt_mio;entgelt_pro_arb;lohn_pro_arb;entgelt_pro_stunde;lohn_pro_stunde;anteil_dl_besch;anteil_pg_besch;anteil_vg_besch;arbeitsstunden_pro_arb;lohn_wachstum;pkw_pro_1000;anteil_18_35;anteil_65_plus
01.01.2022;07340;SÃ¼dwestpfalz, Landkreis;43956.0;21117.0;422.0;642.0;1309.0;446.0;25.0;67917.0;2022;0.009452714342506295;Sï¿½dwestpfalz, Landkreis;90144.0;0.9;6.0;269.0;188.0;180.0;81.0;479.0;188.0;;;56.0;;;;235.0;;;623.0;7.5;0.9;5.0;224.0;155.0;149.0;68.0;395.0;160.0;47.0;188.0;20.6;0.3;6.2;4.2;4.0;2.0;14.2;6.2;1.5;6.5;;;24.2;0.3;8.3;5.5;5.3;2.8;15.6;7.1;1.7;6.8;31.21;25.78;754.0;624.0;36601.94174757282;30291.262135922327;31.21;25.78;0.6893203883495145;0.30097087378640774;0.1941747572815534;1.174757281553398;7.5;753.4278487752929;0.1532442705670527;0.27642430035343546
01.01.2022;08111;Stuttgart, kreisfreie Stadt;197259.0;72696.0;2093.0;8397.0;10303.0;11991.0;53.0;302792.0;2022;0.027731908372744325;Stuttgart, kreisfreie Stadt;612041.0;10.9;17.0;;;;;;;;;;;;;;;;;5.6;11.0;14.0;;;;850.0;;;;;508.6;0.6;99.9;83.0;76.5;16.9;408.1;113.1;128.6;166.3;;;686.2;0.8;144.3;119.1;109.5;25.2;541.1;152.2;174.0;214.9;49.65;41.01;;;;;49.65;41.01;0.8023987416437279;0.19642154935116005;0.1504128981517892;1.3491938655131734;5.6;494.7250265913558;0.2576685714658793;0.18428565132870764
01.01.2022;08115;BÃ¶blingen, Landkreis;162486.0;70455.0;1429.0;6558.0;8459.0;8118.0;49.0;257554.0;2022;0.02546262143084557;Bï¿½blingen, Landkreis;391368.0;4.4;9.0;;;;423.0;;;;;;;;;;;;;6.5;4.5;8.0;;;;356.0;;;;;211.6;0.4;84.8;76.3;75.0;8.4;126.4;54.4;29.0;43.0;;;279.9;0.5;120.4;108.0;106.1;12.4;159.0;70.8;38.2;50.0;49.18;41.16;;;;;49.18;41.16;0.5973534971644613;0.4007561436672968;0.3544423440453686;1.3227788279773156;6.5;658.0865068171133;0.19048908436180145;0.2094962382992507
01.01.2022;08116;Esslingen, Landkreis;223696.0;92231.0;1939.0;6001.0;8481.0;5148.0;70.0;337566.0;2022;0.017777264297944698;Esslingen, Landkreis;533434.0;4.7;32.0;;;;644.0;;;;;;;;;;;;;6.9;4.7;27.0;;;;543.0;;;;;260.1;1.3;83.5;70.4;67.5;13.1;175.3;69.9;43.7;61.8;;;341.7;1.8;116.6;97.6;93.3;18.9;223.3;93.3;57.1;72.9;42.82;35.52;;;;;42.82;35.52;0.6739715494040753;0.3210303729334871;0.25951557093425603;1.3137254901960782;6.9;632.8168058279;0.1993641457992065;0.21432498262209723
01.01.2022;08117;GÃ¶ppingen, Landkreis;109087.0;50610.0;1403.0;2296.0;3445.0;2052.0;30.0;168923.0;2022;0.013591991617482521;Gï¿½ppingen, Landkreis;257269.0;1.7;12.0;;;;592.0;;;;;602.0;;;;;;;;3.6;1.7;10.0;;;;499.0;;851.0;497.0;989.0;107.8;0.5;40.3;29.6;28.6;10.7;67.0;24.6;12.0;30.5;;;138.0;0.6;56.5;40.4;38.9;16.0;81.0;30.9;14.7;35.4;38.13;31.51;;;;;38.13;31.51;0.6215213358070502;0.37384044526901666;0.2653061224489796;1.280148423005566;3.6;656.6006786670761;0.1887415043526307;0.22711343114033902
01.01.2022;08118;Ludwigsburg, Landkreis;232423.0;83192.0;2100.0;5254.0;7789.0;5535.0;68.0;336361.0;2022;0.015620122427986598;Ludwigsburg, Landkreis;532109.0;4.5;61.0;;;;666.0;;;;;;;;;;;;;4.1;4.5;52.0;;;;561.0;;;;;247.2;2.4;79.1;65.6;62.7;13.5;165.7;67.9;35.8;62.0;;;323.6;3.0;111.2;91.5;87.2;19.7;209.4;89.9;46.7;72.8;43.25;35.84;;;;;43.25;35.84;0.6703074433656958;0.3199838187702265;0.2536407766990291;1.3090614886731393;4.1;632.1280038488355;0.1921161655216727;0.20987384519980426
01.01.2022;08119;Rems-Murr-Kreis;183648.0;70807.0;1806.0;4168.0;5539.0;3871.0;50.0;269889.0;2022;0.015443385984608487;Rems-Murr-Kreis;438079.0;2.9;29.0;;;;581.0;;;;;;;;;;;;;3.8;2.9;24.0;;;;489.0;;;;;185.9;1.4;61.8;49.8;48.3;12.0;122.7;44.5;26.3;51.9;;;236.8;1.8;85.9;68.8;66.6;17.1;149.2;55.7;32.7;60.8;38.43;31.7;;;;;38.43;31.7;0.6600322754168908;0.3324367939752555;0.2598171059709521;1.2738031199569662;3.8;616.0738131706839;0.1895456278250767;0.22134532648356237
01.01.2022;08121;Heilbronn, kreisfreie Stadt;44885.0;20066.0;478.0;783.0;1561.0;1114.0;10.0;68897.0;2022;0.0113647909197788;Heilbronn, kreisfreie Stadt;129931.0;1.5;11.0;;861.0;684.0;173.0;;;;;957.0;;;;;;;;5.9;1.5;9.0;850.0;705.0;566.0;145.0;;;790.0;;92.4;0.5;16.5;13.0;10.5;3.5;75.5;27.0;17.4;31.1;;;121.6;0.6;23.5;18.4;14.8;5.1;97.5;35.3;22.8;39.4;39.66;32.48;;;;;39.66;32.48;0.8170995670995671;0.17857142857142855;0.11363636363636363;1.3160173160173159;5.9;530.2583679029639;0.23863136999378723;0.19011107238646524
01.01.2022;08125;Heilbronn, Landkreis;157155.0;74841.0;1511.0;3552.0;9728.0;3501.0;47.0;250335.0;2022;0.014188986757744623;Heilbronn, Landkreis;351402.0;3.1;41.0;;;;396.0;;;;;;;;;;;;;6.5;3.1;34.0;;;;333.0;;;;982.0;169.1;2.1;72.2;63.6;61.7;8.6;94.7;40.4;23.3;31.0;;;224.2;3.0;101.4;89.1;86.2;12.2;119.9;54.0;30.9;35.0;43.57;35.97;;;;;43.57;35.97;0.5600236546422236;0.4269662921348315;0.3648728562980485;1.3258426966292134;6.5;712.3892294295422;0.1895743436278707;0.20880136318551362
01.01.2022;08126;Hohenlohekreis;45448.0;34247.0;552.0;995.0;2967.0;844.0;9.0;85062.0;2022;0.01169735016811267;Hohenlohekreis;114553.0;1.2;24.0;;;;150.0;;;;;258.0;;;;497.0;;;;5.8;1.2;20.0;;;;126.0;;;213.0;396.0;70.0;1.1;29.2;26.4;25.9;2.9;39.7;22.0;5.1;12.6;;;94.2;1.5;41.2;37.1;36.4;4.2;51.4;30.5;6.4;14.5;40.36;33.57;;;;;40.36;33.57;0.5671428571428572;0.41714285714285715;0.37;1.3457142857142859;5.8;742.5558475116321;0.19620559648576666;0.21223755663934143
01.01.2022;08127;SchwÃ¤bisch Hall, Landkreis;77236.0;49896.0;1055.0;1725.0;2194.0;1358.0;22.0;133486.0;2022;0.012922703504487362;Schwï¿½bisch Hall, Landkreis;198650.0;1.6;20.0;;;;378.0;;793.0;;;781.0;;;;984.0;;;;5.9;1.6;17.0;;;;319.0;;668.0;648.0;788.0;105.4;0.8;43.9;36.0;34.7;7.9;60.7;21.2;14.3;25.1;;;136.7;1.1;61.5;49.8;48.0;11.7;74.1;26.2;18.7;29.2;37.44;30.63;;;;;37.44;30.63;0.5759013282732448;0.4165085388994307;0.32922201138519924;1.2969639468690701;5.9;671.9657689403473;0.19579695572965924;0.21011239310708704
01.01.2022;08128;Main-Tauber-Kreis;53488.0;33324.0;643.0;895.0;1886.0;848.0;23.0;91107.0;2022;0.009823613992338678;Main-Tauber-Kreis;132793.0;1.1;10.0;;;;186.0;;638.0;;;295.0;;;;913.0;;;;5.9;1.1;8.0;;;;157.0;;543.0;243.0;724.0;69.7;0.5;25.9;22.3;21.8;3.7;43.2;16.0;5.8;21.5;;;89.3;0.6;36.2;30.8;30.0;5.4;52.4;20.0;7.3;25.1;37.14;30.47;;;;;37.14;30.47;0.6197991391678623;0.3715925394548063;0.3127690100430416;1.2812051649928262;5.9;686.0828507526752;0.17905818921821146;0.24586803234987123
01.01.2022;08135;Heidenheim, Landkreis;54333.0;28068.0;608.0;832.0;1501.0;782.0;14.0;86138.0;2022;0.009658919408391186;Heidenheim, Landkreis;134766.0;1.1;15.0;;;;120.0;;631.0;;;399.0;;;;648.0;;;;4.6;1.1;12.0;;;;101.0;;534.0;329.0;520.0;63.3;0.5;24.3;21.7;20.8;2.6;38.5;14.0;8.8;15.7;;;81.6;0.6;33.8;30.0;28.6;3.8;47.2;17.8;10.9;18.5;40.27;33.06;;;;;40.27;33.06;0.608214849921011;0.38388625592417064;0.3285939968404424;1.2890995260663507;4.6;639.1671489841651;0.19014308426073132;0.22838022701223795
01.01.2022;08136;Ostalbkreis;128183.0;70674.0;1287.0;2475.0;4066.0;2521.0;16.0;209222.0;2022;0.011829539914540535;Ostalbkreis;316343.0;2.7;23.0;;;;487.0;;;;;;;;;;;;;5.4;2.7;19.0;;;;410.0;;;844.0;;159.7;1.0;62.9;53.5;51.6;9.4;95.8;31.6;18.3;45.9;;;206.1;1.2;88.2;74.4;71.7;13.8;116.7;38.5;23.5;54.6;41.3;33.99;;;;;41.3;33.99;0.5998747651847214;0.3938634940513463;0.3231058234189105;1.2905447714464622;5.4;661.3770495949017;0.19432499440816314;0.2218935377267844
01.01.2022;08211;Baden-Baden, kreisfreie Stadt;21796.0;11591.0;145.0;673.0;1115.0;545.0;7.0;35872.0;2022;0.01876115075825156;Baden-Baden, kreisfreie Stadt;56094.0;0.6;5.0;468.0;361.0;315.0;107.0;;547.0;;;389.0;;;;541.0;;;;6.0;0.6;4.0;391.0;301.0;260.0;90.0;;454.0;323.0;444.0;38.4;0.2;7.4;5.4;4.8;2.0;30.8;11.5;6.5;12.7;;;49.4;0.2;10.6;7.6;6.7;3.1;38.5;14.8;8.4;15.3;39.48;32.74;;;;;39.48;32.74;0.8020833333333334;0.19270833333333334;0.125;1.2864583333333333;6.0;639.4979855242984;0.16933598213814807;0.2722174364023136
01.01.2022;08212;Karlsruhe, kreisfreie Stadt;88179.0;43479.0;1132.0;2542.0;4027.0;2673.0;46.0;142078.0;2022;0.01789158068103436;Karlsruhe, kreisfreie Stadt;306630.0;4.2;6.0;;;;416.0;;;;;;;;;;;;;5.3;4.2;5.0;;;;350.0;;;;;223.2;0.2;32.6;24.7;18.6;7.9;190.4;67.0;47.0;76.4;;;296.9;0.3;46.6;34.8;25.8;11.8;250.0;91.2;61.1;97.8;43.98;36.04;;;;;43.98;36.04;0.8530465949820789;0.14605734767025091;0.08333333333333334;1.3301971326164874;5.3;463.3532270162737;0.27231192363695195;0.19627891926872673
01.01.2022;08215;Karlsruhe, Landkreis;186135.0;84814.0;1831.0;4155.0;5947.0;3016.0;46.0;285944.0;2022;0.014530817222952746;Karlsruhe, Landkreis;453378.0;3.1;27.0;;;;506.0;;;;;;;;;;;;;4.0;3.1;23.0;;;;426.0;;;;;199.1;1.1;59.4;48.5;45.1;10.8;138.6;48.4;41.8;48.4;;;254.4;1.4;83.0;67.5;62.4;15.5;169.9;63.3;50.9;55.7;38.5;31.57;;;;;38.5;31.57;0.6961325966850829;0.2983425414364641;0.2265193370165746;1.2777498744349574;4.0;630.6966813563957;0.18050076271632212;0.22713385233110656
01.01.2022;08216;Rastatt, Landkreis;97833.0;47281.0;892.0;2264.0;3085.0;1863.0;21.0;153239.0;2022;0.014774306801793277;Rastatt, Landkreis;230698.0;1.9;19.0;;;;275.0;;844.0;;;627.0;;;;933.0;;;;5.4;1.9;16.0;;;;231.0;;713.0;523.0;744.0;108.0;0.7;48.0;42.5;41.2;5.5;59.3;21.9;13.4;23.9;;;140.8;0.9;67.7;59.7;57.8;8.0;72.2;27.5;17.1;27.6;40.98;33.8;;;;;40.98;33.8;0.549074074074074;0.4444444444444444;0.38148148148148153;1.3037037037037038;5.4;664.2406956280505;0.17760913940980425;0.23488213853868256
01.01.2022;08221;Heidelberg, kreisfreie Stadt;38752.0;18572.0;376.0;894.0;1818.0;917.0;32.0;61361.0;2022;0.01456951483841528;Heidelberg, kreisfreie Stadt;154570.0;2.1;5.0;938.0;815.0;723.0;123.0;;;;;;;;;;;;;6.6;2.1;4.0;776.0;673.0;597.0;103.0;;;;;118.6;0.2;12.7;10.3;9.1;2.4;105.7;25.3;21.8;58.6;;;151.6;0.3;17.9;14.4;12.6;3.6;133.4;32.6;28.3;72.5;43.04;35.47;;;;;43.04;35.47;0.8912310286677909;0.10708263069139966;0.07672849915682968;1.2782462057335582;6.6;396.9787151452416;0.3423752536017874;0.16685071522124348
01.01.2022;08222;Mannheim, kreisfreie Stadt;98949.0;46245.0;890.0;1944.0;4505.0;2619.0;20.0;155172.0;2022;0.012528033408089088;Mannheim, kreisfreie Stadt;314961.0;4.2;6.0;;;;557.0;;;;;;;;;;;;;6.2;4.3;5.0;;;;470.0;;;;;229.1;0.2;55.9;45.2;40.7;10.7;172.9;56.7;53.0;63.3;;;304.1;0.3;80.4;64.7;57.8;15.7;223.4;75.1;68.7;79.6;43.41;36.03;;;;;43.41;36.03;0.7546922741161065;0.2439982540375382;0.1776516804888695;1.3273679615888259;6.2;492.6705211121377;0.2595123178266543;0.18703916235634443
01.01.2022;08225;Neckar-Odenwald-Kreis;59126.0;32966.0;622.0;1089.0;1752.0;967.0;15.0;96537.0;2022;0.011280648870381304;Neckar-Odenwald-Kreis;145039.0;0.9;18.0;;964.0;893.0;167.0;;410.0;;;224.0;;;;914.0;;;;5.5;0.9;15.0;928.0;787.0;739.0;141.0;;348.0;186.0;719.0;60.9;0.6;20.9;17.4;16.5;3.6;39.3;11.8;5.0;22.5;;;77.1;0.8;29.0;23.9;22.6;5.0;47.3;14.0;6.1;27.2;35.0;28.49;;;;;35.0;28.49;0.645320197044335;0.3431855500821018;0.270935960591133;1.2660098522167487;5.5;665.5933921221189;0.18202845872658557;0.2382368531559998
01.01.2022;08226;Rhein-Neckar-Kreis;231861.0;103505.0;2063.0;5463.0;7649.0;6510.0;62.0;357113.0;2022;0.015297678885954865;Rhein-Neckar-Kreis;556316.0;3.8;35.0;;;;527.0;;;;;;;;;;;;;6.1;3.8;30.0;;;;444.0;;;;;221.4;1.6;53.2;41.6;39.3;11.6;166.6;75.6;29.4;61.6;;;280.0;2.2;73.6;57.1;53.7;16.5;204.2;100.0;34.6;69.6;41.84;34.72;;;;;41.84;34.72;0.7524841915085817;0.24028906955736223;0.17750677506775067;1.2646793134598013;6.1;641.924733424888;0.1811476275644021;0.22976004411335557
01.01.2022;08231;Pforzheim, kreisfreie Stadt;41683.0;18264.0;371.0;847.0;1338.0;921.0;9.0;63433.0;2022;0.013352671322497754;Pforzheim, kreisfreie Stadt;133896.0;1.1;4.0;;931.0;867.0;123.0;;806.0;;;502.0;;;;;;;;4.6;1.1;3.0;864.0;760.0;717.0;104.0;;683.0;418.0;861.0;71.5;0.1;18.6;15.8;15.0;2.8;52.9;18.4;10.4;24.0;;;93.1;0.2;25.9;21.9;20.9;4.0;67.0;23.9;13.3;29.8;37.04;30.41;;;;;37.04;30.41;0.7398601398601399;0.2601398601398602;0.2097902097902098;1.302097902097902;4.6;473.74828224890956;0.22433882827324478;0.20081979364326374
01.01.2022;08235;Calw, Landkreis;65716.0;36344.0;738.0;1897.0;2071.0;1140.0;21.0;107927.0;2022;0.017576695358899996;Calw, Landkreis;160139.0;0.9;16.0;;881.0;845.0;185.0;;594.0;;;233.0;;;;967.0;;;;5.3;0.9;13.0;886.0;730.0;699.0;156.0;;504.0;194.0;771.0;61.7;0.5;19.0;15.1;14.4;4.0;42.2;15.0;5.2;21.9;;;78.5;0.7;26.2;20.4;19.6;5.8;51.6;19.1;6.3;26.2;36.65;30.16;;;;;36.65;30.16;0.6839546191247974;0.3079416531604538;0.233387358184765;1.2722852512155591;5.3;673.9582487713799;0.1838376196116613;0.2243210894816156
01.01.2022;08236;Enzkreis;90103.0;38306.0;913.0;2090.0;2341.0;1527.0;28.0;135308.0;2022;0.015446241168297514;Enzkreis;198950.0;1.2;7.0;;;;170.0;;645.0;;;403.0;;;;640.0;;;;5.3;1.2;6.0;;;;143.0;;547.0;337.0;512.0;77.5;0.4;36.0;32.2;31.5;3.8;41.1;16.1;8.0;17.0;;;99.4;0.4;49.8;44.4;43.3;5.4;49.2;20.4;10.0;18.8;37.94;31.13;;;;;37.94;31.13;0.5303225806451614;0.4645161290322581;0.4064516129032258;1.2825806451612904;5.3;680.1105805478763;0.17856266740093618;0.22750506896292774
01.01.2022;08237;Freudenstadt, Landkreis;46471.0;28638.0;474.0;958.0;1625.0;883.0;11.0;79060.0;2022;0.012117379205666582;Freudenstadt, Landkreis;121450.0;0.9;10.0;;;;166.0;;513.0;;;257.0;;;;604.0;;;;6.5;0.9;8.0;;;;140.0;;436.0;213.0;485.0;59.4;0.3;24.6;21.2;20.8;3.5;34.5;13.7;5.8;15.0;;;77.2;0.4;34.2;29.3;28.7;4.9;42.6;17.4;7.3;18.0;37.45;30.93;;;;;37.45;30.93;0.5808080808080808;0.4141414141414142;0.3501683501683502;1.2996632996632997;6.5;650.9674763277069;0.19349284179799603;0.22202725528460618
01.01.2022;08311;Freiburg im Breisgau, kreisfreie Stadt;57237.0;32511.0;732.0;1640.0;2044.0;1242.0;30.0;95436.0;2022;0.017184291043212205;Freiburg im Breisgau, kreisfreie Stadt;235003.0;2.7;8.0;;;912.0;221.0;;;;;;;;;;;;;6.2;2.7;7.0;;863.0;754.0;187.0;;;994.0;;171.7;0.3;19.7;15.3;13.5;4.4;151.7;42.6;22.2;87.0;;;214.3;0.4;27.7;21.3;18.6;6.4;186.2;52.9;27.3;106.0;39.82;32.63;;;;;39.82;32.63;0.8835177635410599;0.11473500291205592;0.07862550960978451;1.2481071636575425;6.2;406.10545397292805;0.29831971700496923;0.1780973637665291
01.01.2022;08315;Breisgau-Hochschwarzwald, Landkreis;101327.0;53229.0;940.0;2638.0;2944.0;1445.0;45.0;162568.0;2022;0.01622705575513016;Breisgau-Hochschwarzwald, Landkreis;269631.0;1.5;59.0;;;;360.0;;;;;563.0;;;;;;;;5.4;1.5;50.0;;;;303.0;;912.0;469.0;936.0;107.2;2.9;33.2;25.5;24.7;7.7;71.1;29.2;12.2;29.6;;;133.5;3.9;46.0;34.9;33.7;11.2;83.6;36.3;14.8;32.5;35.61;29.54;;;;;35.61;29.54;0.6632462686567163;0.30970149253731344;0.23041044776119401;1.2453358208955223;5.4;602.927704900401;0.18270606623177452;0.23462895970765854
01.01.2022;08316;Emmendingen, Landkreis;66847.0;32288.0;627.0;1920.0;1818.0;877.0;15.0;104392.0;2022;0.018392213962755765;Emmendingen, Landkreis;168004.0;1.0;19.0;;;;233.0;;491.0;;;320.0;;;;898.0;;;;6.2;1.0;16.0;;;;196.0;;417.0;267.0;722.0;70.6;1.1;26.0;20.9;20.3;5.1;43.6;14.2;7.4;22.0;;;88.4;1.4;35.9;28.6;27.7;7.3;51.0;17.1;8.9;25.0;36.91;30.28;;;;;36.91;30.28;0.6175637393767706;0.36827195467422097;0.28753541076487255;1.2521246458923514;6.2;621.3661579486203;0.18311178123177865;0.22714931060681914
01.01.2022;08317;Ortenaukreis;175369.0;91064.0;1437.0;4002.0;4400.0;2506.0;45.0;278823.0;2022;0.014353191809857866;Ortenaukreis;440768.0;3.5;53.0;;;;644.0;;;;;;;;;;;;;6.1;3.5;44.0;;;;542.0;;;;;230.8;2.6;76.8;63.7;61.6;13.0;151.4;60.2;26.0;65.3;;;296.9;3.4;106.8;87.7;84.6;19.1;186.8;76.4;32.6;77.7;36.44;29.97;;;;;36.44;29.97;0.6559792027729636;0.3327556325823223;0.266897746967071;1.2863951473136914;6.1;632.5844888921156;0.18993476570051568;0.2250493415876527
01.01.2022;08325;Rottweil, Landkreis;57973.0;33583.0;513.0;1087.0;1772.0;1101.0;16.0;96045.0;2022;0.011317611536259046;Rottweil, Landkreis;139968.0;1.1;8.0;;;;197.0;;511.0;;;279.0;;;;749.0;;;;6.2;1.1;6.0;;;;166.0;;431.0;232.0;600.0;70.9;0.3;33.0;29.0;28.1;4.0;37.5;12.9;6.5;18.1;;;92.3;0.4;46.0;40.2;38.9;5.8;45.9;16.3;8.1;21.6;37.35;30.65;;;;;37.35;30.65;0.5289139633286318;0.465444287729196;0.39633286318758815;1.3018335684062057;6.2;686.1925582990398;0.1843664653408159;0.2238353644188053
01.01.2022;08326;Schwarzwald-Baar-Kreis;83594.0;43315.0;795.0;1636.0;3181.0;1674.0;36.0;134231.0;2022;0.012187944662559319;Schwarzwald-Baar-Kreis;212293.0;1.7;11.0;;;;242.0;;875.0;;;561.0;;;;;;;;4.5;1.7;9.0;;;;204.0;;740.0;465.0;;109.2;0.4;41.4;36.3;35.5;5.2;67.3;22.0;12.5;32.9;;;142.6;0.5;57.6;50.1;48.9;7.5;84.5;27.9;15.8;40.8;37.78;30.74;;;;;37.78;30.74;0.6163003663003662;0.3791208791208791;0.3250915750915751;1.3058608058608059;4.5;632.2912201532788;0.191259664120711;0.23359727185667906
01.01.2022;08327;Tuttlingen, Landkreis;54839.0;31135.0;468.0;1217.0;2106.0;1343.0;18.0;91126.0;2022;0.013355134648728135;Tuttlingen, Landkreis;143677.0;1.4;6.0;;;;171.0;;551.0;;;359.0;;;;586.0;;;;6.6;1.4;5.0;;;;144.0;;467.0;295.0;468.0;81.6;0.2;45.1;41.6;40.8;3.5;36.2;14.5;7.3;14.4;;;105.7;0.3;62.3;57.2;56.1;5.0;43.1;17.1;9.1;16.9;40.1;32.94;;;;;40.1;32.94;0.44362745098039225;0.5526960784313726;0.5;1.295343137254902;6.6;634.2420846760441;0.19696573191559694;0.2080326152829045
